,Titulo,Url,Fecha,Texto
237,"California secures over 15,000 hotel rooms for homeless during pandemic: gov",https://nypost.com/2020/04/19/california-secures-over-15000-hotel-rooms-for-homeless-during-pandemic-gov/,2020-04-19 00:00:00,"California has acquired over 15,000 hotel rooms to shelter homeless people during the coronavirus pandemic, Gov. Gavin Newsom said Saturday.
Newsom said a new agreement with the Motel 6 hotel chain will provide an additional 5,025 hotel rooms at 47 locations in 19 counties.
“Today marks an important milestone for our efforts to protect very vulnerable homeless individuals from COVID-19, and to protect our hospitals more broadly from surges that challenge our capacity and stress our system,” the governor said.
Newsom made the announcement outside a Motel 6 in San Jose, where he touted his “Project Roomkey” initiative introduced two weeks ago.
The federal government has agreed to pay 75 percent of costs associated with housing some people experiencing homelessness. The project covers people who test positive or may have been exposed to COVID-19, older homeless people and those with underlying health conditions.
Participating counties are responsible for identifying which individuals need a Project Roomkey placement, and then moving those individuals into the rooms.
While praising municipalities that have stepped in to find temporary housing for the homeless, Newsom said Saturday there were “equivalent number of cities” that are blocking efforts to help the homeless. He wouldn’t name them.
“Please consider the morality of those decisions. Consider the moment we’re in and the ethical question you’re being called and asked upon. Consider your station in life and in history,” the governor said. “All of us will be judged.”
Los Angeles County prosecutors requested an emergency hearing with a federal judge Friday, alleging the cities of Lawndale and Bell Gardens threatened to terminate city permits for hotels and motels participating in the program.
Laguna Hills in Orange County is also pushing back against plans to move homeless people into a hotel, the Orange County Register reported Thursday.
The city filed a lawsuit on Tuesday claiming the county’s plan “poses a direct threat to the health and safety of the surrounding community.”
An attorney representing the city and building owners said there was concern the facility could not be secured which could increase the threat of community spread of the virus.
“If they want to walk out onto the streets, they have the civil rights to do so, just like the rest of us,” Kelly Richardson told the paper.
A judge blocked the plan on Thursday, saying he wanted more information from the county and how the agreement for use of the hotel wasn’t a violation for the development where it was located, the Register reported. Another hearing is scheduled for Monday.
“I don’t have enough before me that tells me the government can automatically do this,” Judge Thomas Delaney said.
There have been concerns that COVID-19 could sweep through the state’s estimated 150,000 homeless people, many of whom have chronic health conditions and lack safe places to quarantine themselves. Homeless populations are particularly susceptible to COVID-19, which can be spread through coughing and sneezing.
In Los Angeles, where more than 30 homeless people have tested positive for coronavirus, medical teams will begin screening people for the virus on the streets, aided by fast-result field tests, Mayor Eric Garcetti said.
Those who are infected will be offered transportation to shelters and have hotel rooms set aside for them.
San Francisco is the only city statewide to report a large-scale outbreak at a homeless shelter, after more than 100 people tested positive, including 10 staff members. None of the people was seriously ill when tested, but three have since been hospitalized, public health spokeswoman Rachael Kagan said.
As of Saturday, Newsom said the state has “flattened the curve” of COVID-19 cases, but the region is not yet safe from the virus.
“We’ve certainly flattened the curve. The question is when are we going to see those numbers start to decline on a consistent basis as opposed to an episodic basis,” he said.
Hospitalizations increased 1.3 percent overnight, and the state recorded 87 deaths — one of the highest tolls since the crisis began.
In order to start lifting restrictions and allow businesses to reopen, Newsom has said the state needs to test 25,000 people a day and better track those who are infected, up to about 20,000 a day now. The governor pointed to a continued shortage of test swabs and the chemical agents needed to process the tests.
As of Sunday, there were 30,812 cases of COVID-19 in California with at least 1,148 deaths, according to Johns Hopkins University.
The Associated Press contributed to this report."
238,Neiman Marcus to file for bankruptcy as soon as this week: sources,https://nypost.com/2020/04/19/neiman-marcus-to-file-for-bankruptcy-as-soon-as-this-week-sources/,2020-04-19 00:00:00,"Debt-laden Neiman Marcus Group is preparing a bankruptcy-protection filing that could come as soon as this week, according to a person close to the situation.
The Dallas-based luxury retail chain, which has been struggling financially for years, has been pushed to the brink by the coronavirus outbreak, sources said, and could become the first major US department store to fall victim to the perilous economic climate.
Neiman Marcus has hired Berkeley Research Group and Boston Consulting Group, sources said. BCG is charged with looking into three options: sell the business, shrink the chain by half the stores and keep operating, or a total liquidation.
A spokeswoman for BCG on Wednesday confirmed that BCG has been hired by Neiman Marcus, but added in a statement that “we have not been ‘charged with looking into’ the listed options,” and declined to elaborate.
The pandemic has forced the non-essential company to temporarily shut all 43 of its Neiman Marcus locations, roughly two dozen Last Call stores and its two Bergdorf Goodman stores in New York City.
Reuters first reported the news of the imminent filing, noting the company is in the final stages of negotiating a loan with its creditors totaling hundreds of millions of dollars, which would sustain some of its operations during bankruptcy proceedings, according to the sources.
Neiman Marcus’ borrowings total about $4.8 billion, according to credit ratings firm Standard & Poor’s. Some of this debt is the legacy of its $6 billion leveraged buyout in 2013 by its owners, private equity firm Ares Management Corp and Canada Pension Plan Investment Board.
It has also furloughed many of its roughly 14,000 employees — and skipped millions of dollars in debt payments last week, including one that only gave the company a few days to avoid a default, according to Reuters.
Other department store operators that have also had to close their stores are battling to avoid Neiman Marcus’ fate. Macy’s and Nordstrom Inc have been rushing to secure new financing, such as by borrowing against some of their real estate. JC Penney Co is contemplating a bankruptcy filing as a way to rework its unsustainable finances and save money on looming debt payments.
With Reuters "
239,Dozens of NYC inmates back in jail after coronavirus release,https://nypost.com/2020/04/19/dozens-of-nyc-inmates-back-in-jail-after-coronavirus-release/,2020-04-19 00:00:00,"Sign up for our special edition newsletter to get a daily update on the coronavirus pandemic.
Dozens of inmates freed from city jails over fears they were vulnerable to the coronavirus have wasted no time plaguing the city with new crimes, The Post has learned.
At least 50 of the 1,500 inmates cut loose amid fears of the spread of COVID-19 behind bars in recent weeks have already landed back in jail — and in some cases were set free yet again, according to police sources and records.
The re-offenders — just over 3 percent of those released — include a Rikers Island inmate initially jailed for allegedly setting his girlfriend’s door on fire and choking her mother, who was released early only to return to the Bronx apartment and allegedly threaten to kill the whole family.
Another prisoner who is accused of assaulting a Department of Homeless services officer and was later set free was arrested for punching an agency sergeant just two days after his release, records show.
Yet another, who was serving a 60-day sentence for theft, was charged with burglarizing Queens’ Singh Farm grocery store to the tune of more than $9,000 three weeks after his early release.
“Obviously, I’m not feeling good about it,” store owner Deepti Khurana said of the release. “You release him early and you leave him open to go and rob more people. No, I’m not completely satisfied with this thing. I’m not getting this.”
The Legal Aid Society and Bronx Defenders have been petitioning courts in the five boroughs since the outbreak of the coronavirus, arguing that inmates, particularly those who are older or have medical conditions, are more vulnerable to COVID-19 inside the confines of city jails.
On Wednesday, Legal Aid filed new petitions to release 20 more inmates, these from state prisons over the same coronavirus concerns.
“Our clients who are seriously ill or at a high risk if exposed to the virus should not face a death sentence on Rikers Island before a jury has even had a chance to judge their guilt or innocence, regardless of the charges against them,” Tina Luongo, the Legal Aid Society’s attorney in charge of criminal cases, said in a statement.
But the slew of early releases has irked some in the NYPD, who say the re-offenders are “targeting the most vulnerable victims” once they’re out.
“This is outrageous,” one police source said. “Our concern was that, you know, we really didn’t have much of a say at all. They did confer on some, but the majority of releases, we were never conferred with.”
Police Commissioner Dermot Shea said Wednesday he supported “compassionate release if we can do it safely,” and said he feared prisoners were taking advantage of the pandemic.
On Thursday, Mayor Bill de Blasio said the city had set up a supervised release system to ease the impact of the newly released inmates.
“I’m concerned too anytime we release someone we have to make sure it’s as safe as possible,” the mayor said. “The fact is we’re going to keep doing whatever it takes to monitor these individuals.”
The majority of those sprung over the last few weeks were in on minor or non-violent crimes — but some 300 of them face violent felony charges.
Among the city’s worst repeat offenders is Darryl Naser, 25, who was rearrested five times in April alone after being released March 27, records show.
Naser, who police describe as a “transit recidivist,” was first jailed on charges of grand larceny and possession of stolen credit cards before his coronavirus-related release. He was arrested again April 1 on a burglary charge, and on April 4, April 6 and April 8 on drug possession charges.
He was released without bail each time, as he was after he was picked up yet again at the Herald Square subway station on Friday and charged with third-degree criminal possession of stolen property, court records show.
Police said he was caught stealing a purse.
Among the other inmates recently released and re-arrested is Victor Castillo, a 32-year-old Brooklyn man who has been arrested three times since being set free on March 24 — twice for criminal trespassing and once for allegedly breaking a bodega window to steal cash, police sources said.
He was released without bail Thursday and remains free, records show.
Charles Abbriano, a 53-year-old Staten Island man with a history of low-level crimes, was hit with a one-year sentence in January for several theft cases. He was released early on March 25.
The next week, Abbriano was pinched for petty larceny and released — only to be picked up again on April 9 for allegedly trying to steal a packed furniture truck with three other men in Dongan Hills, records show.
Pedro Hernandez, 45, of Brooklyn, had two violent felonies and five misdemeanor convictions on his record when police arrested him for allegedly stealing an electric bike from a basement on March 12. He was being held on $2,500 but was instead set free later that month over coronavirus concerns.
He was arrested again for allegedly burglarizing another apartment but was released again.
Daeshawn Sharperson, the 31-year-old Bronx man who admitted he torched his girlfriend’s door, pleaded guilty to criminal mischief, dodging felony charges, and got a four-month sentence. But his sentence was cut short when he was among about 100 inmates released early on March 26 over COVID-19 concerns.
Eight days later, police say, he returned to the apartment and allegedly threatened to kill the family before attacking a straphanger on two occasions. He is now being held on Rikers Island on $10,000 bail.
Wilmer Colindres, the man charged with attacking a DHS officer, was jailed on assault and harassment charges in November for the incident, court records show. While behind bars, he was hit with a new charge of forcible touching after allegedly grabbing a physician’s rear.
Nonetheless, Colindres, 39, was released on March 24, records show.
Two days later, he was charged with assaulting the sergeant and sent back to jail – only to be released again.
The 18-year-old charged with robbing Khurana’s store in Queens, Rainesh Abudin, was released early on March 20 on a “mercy petition for medical reasons” while serving a 60-day sentence and multiple pending burglary and grand larceny charges, records show.
On April 8, police said he broke in through the back door of Singh Farm and stole $9,281 from the store’s safe. He remains on the loose.
Additional reporting by Julia Marsh"
240,Trump says ‘dumb’ Nancy Pelosi will be ‘overthrown’ as House speaker,https://nypost.com/2020/04/19/trump-dumb-nancy-pelosi-will-be-overthrown-as-house-speaker/,2020-04-19 00:00:00,"President Trump predicted that “Nervous Nancy” will be “overthrown” after the House speaker appeared on a Fox News show and criticized his “weak” leadership during the coronavirus crisis.
“Nervous Nancy is an inherently ‘dumb’ person. She wasted all of her time on the Impeachment Hoax. She will be overthrown, either by inside or out, just like her last time as ‘Speaker,'” the president tweeted on Sunday. “Wallace &@FoxNews are on a bad path, watch!”
He linked to a tweet from the Republican Party that accused Pelosi of playing politics by holding up refunding a loan program for small businesses, while noting her appearance on “Fox News Sunday.”
“When the #PaycheckProtectionProgram ran out of funding, she decided playing politics was more important than saving #SmallBiz. It is time for the Democrats to be held accountable for putting millions in financial limbo,” the GOP tweet said.
Pelosi, in her first interview on “Fox News Sunday” since 2017, said she would give Trump an “F” for his “weak” leadership during the pandemic.
“Leaders — leaders take responsibility. So I said he’s a weak leader. He doesn’t take responsibility. He places blame — blame on others,” Pelosi told host Chris Wallace.
“And that might have been OK before, but we cannot continue down a path that is, again I’ll come back to science, science, science, evidence, data on how we should go forward.”
Pelosi, who launched the impeachment inquiry into Trump in September 2019, told Wallace that she believes Congress will “come to an agreement” on refunding the small business loan program that went broke last week.
Pelosi lost the speakership in 2011 when Republicans won a majority in the 2010 elections."
241,"NYC coronavirus cases reach nearly 130,000, death toll at 8,811",https://nypost.com/2020/04/19/nyc-coronavirus-cases-reach-nearly-130000-death-toll-at-8811/,2020-04-19 00:00:00,"Nearly 130,000 confirmed cases of the coronavirus have now been documented in the five boroughs of New York, city statistics revealed on Sunday.
An additional 3,420 diagnoses were made between 2 p.m. Saturday and 1:30 p.m. Sunday, raising the total number to 129,788 — up from 126,368.
The tally of confirmed coronavirus fatalities, meanwhile, rose to 8,811, while the number of “probable” deaths attributed to the disease hit 4,429, with respective increases of 363 and 165.
Combined, the two figures now stand at a staggering 13,240 New Yorkers.
The total number of patients in the five boroughs who have been hospitalized at some point is now approximately 34,602, according to City Hall.
The Big Apple stats suggest a trend similar to that revealed by state figures released earlier Sunday, as Gov. Andrew Cuomo said that New York is “past the high point” — but risks a relapse without diligence."
242,NYC schools could face 50 percent budget cut without federal aid: Cuomo,https://nypost.com/2020/04/19/nyc-schools-could-face-50-percent-cut-without-coronavirus-aid-cuomo/,2020-04-19 00:00:00,"Empire State schools could be staring down a nearly 50-percent cut in funding unless the federal government helps prop up New York’s coronavirus-hobbled economy, Gov. Andrew Cuomo said Sunday.
“If you don’t help the state government and local government, then how are we supposed to have the finances to re-open?” Cuomo rhetorically asked of the feds during a Long Island press briefing.
“If you starve state and local government, all that means is we have to turn around and reduce funding to the people who we are funding,” the governor continued.
“If we don’t get federal assistance, you’re looking at education cuts of close to 50-percent in the state of New York, where school districts would only get half of the aid they got from the state last year.”
The dire projection came hours after New York City Mayor Bill de Blasio openly beseeched President Trump to open the federal coffers, ramping up an increasingly-common call from Hizzoner.
The Big Apple has already made $6 billion in cuts from its next proposed budget, and a report predicted last week that the city could lose out on nearly $10 billion in tax revenue alone by mid-2021.
Statewide cuts wouldn’t stop at schools, Cuomo warned Sunday.
“You’re talking about cut to hospitals from the state,” he said. “I mean, how ludicrous would it be for the state to now cut funding from state governments?”
The prospect, Cuomo said, has led a bipartisan group of governors to request of Beltway lawmakers a $500 billion aid package for state governments.
Without financial help, any efforts to re-ignite state economies may be over before they begin, Cuomo said.
“Everyone is saying, well, it’s up to the states to come up with a re-opening plan,” he said. “But the governors and the states have to have resources.”"
243,"Coronavirus can survive exposure to high temperatures, study shows",https://nypost.com/2020/04/19/coronavirus-can-survive-exposure-to-high-temperatures-study-shows/,2020-04-19 00:00:00,"The coronavirus may not be killed by high temperatures, according to a new study.
Researchers at the University of Aix-Marseille in France were unable to nuke the virus by placing infected African green monkey kidney cells in a 140-degree Fahrenheit room, according to a study on the pre-print server bioRxiv that has not been peer-reviewed.
The researchers say they tested the impact of heat on the virus in both “clean” laboratory conditions and “dirty” environments.
Both settings saw the virus replicate even when exposed for an hour at the 140-degree temperature, researchers said.
To kill the virus, it took 15 minutes of exposure to 197.6-degree temperatures, the report said.
Researchers, however, noted that most patients have lower viral loads than were tested in the vials, suggesting that lower heat levels could potentially be effective after all to kill the virus.
And preliminary results from a government lab experiment support the theory that warmer weather could slow the spread of the virus, according to a report.
Department of Homeland Security briefing notes that were leaked to Yahoo News, suggested that the virus doesn’t survive long in sunlight, humidity and warmer temperatures.
“Sunlight destroys the virus quickly,” the document said, according to Yahoo News.
The report, however, cautioned that the findings don’t indicate that summer weather will eliminate, or even decrease, new cases of the virus.
The DHS declined to confirm the findings in the leaked documents, the outlet reported.
“As policy, the department does not comment on allegedly leaked documents,” the DHS said in a statement.
“It would be irresponsible to speculate, draw conclusions, or to inadvertently try to influence the public based upon a document that has not yet been peer-reviewed or subjected to the rigorous scientific validation approach.”"
244,"Dozens hit with summonses, 2 arrested after illicit Brooklyn barbershop bash",https://nypost.com/2020/04/19/dozens-arrested-hit-with-summonses-after-nyc-barbershop-bash/,2020-04-19 00:00:00,"Dozens of revelers were hit with summonses and two were arrested on firearms charges after cops broke up a raucous party at a Brooklyn barbershop during the coronavirus lockdown.
The defiant partiers began filing in the eNVee Barbershop in Canarsie around 6 p.m. Saturday for a rap music video shoot that quickly turned into a party, as music blasted from the single-story shop on Avenue L, residents told The Post.
The NYPD issued 68 summonses and arrested two of the attendees for gun possession, police from the NYPD’s 69th Precinct wrote on Twitter above a photograph of the alleged weapon.
Under the coronavirus lockdown, residents must remain six feet apart while in public and gatherings of any size have been banned outright. Offenders face fines up to $1,000.
In response to the illicit shindig, Mayor de Blasio said Sunday cops would keep breaking them up.
“I’m going to keep breaking those things up,” de Blasio said at a news conference.
“If people need summonses to get the message, we’ll do it,” he said. “And remember also, in terms of the guns that they picked up, policing goes on. The fight always to protect public safety goes on.”
Reports of speakeasy restaurants and underground carousing have circulated as government officials try to keep people separated to quell the spread of the deadly virus."
245,Coronavirus tests must be done ‘community by community’ before easing lockdown: Birx,https://nypost.com/2020/04/19/coronavirus-tests-must-be-done-community-by-community-birx/,2020-04-19 00:00:00,"Sign up for our special edition newsletter to get a daily update on the coronavirus pandemic.
Dr. Deborah Birx, a member of the White House’s coronavirus task force, said testing needs to get down to a “community by community” level to determine whether it’s safe to begin easing lock-downs and reopen businesses.
“What we’re trying to do is look at this in a very data-driven, granular scientific methodologies to predict community by community the testing that is needed,” Birx said Sunday on CBS’ “Face the Nation.”
“At the same time, working with every laboratory director across the country that have these multiple platforms to really understand and find solutions for them on their issues related to supplies.”
“It needs to be down to the communities, so the communities can see what happens in their communities and make decisions with the local and health officials and the state officials, what can be opened and what needs to remain closed,” she continued.
The Trump administration last week announced guidelines for governors to determine when they can begin reopening their economies — with phase one coming after the number of coronavirus cases has declined for 14 days.
Noting that the US is experiencing a “series of small epidemics” in some areas, Birx acknowledged that each community “will have a different testing need.”
“Testing needs to be focused critically where you start to see early evidence, because no test is 100 percent specific and 100 percent sensitive,” Birx said.
“If you test and over test in areas where there isn’t virus, you can end up with false positives and false negatives. Each of these epidemics will have a different testing need and that’s what we’re calculating now.”"
246,Data shows New York’s coronavirus outbreak ‘past the high point’: Cuomo,https://nypost.com/2020/04/19/cuomo-says-new-york-has-passed-coronavirus-high-point/,2020-04-19 00:00:00,"Sign up for our special edition newsletter to get a daily update on the coronavirus pandemic.
The worst of the coronavirus’ tear through the Empire State appears to have passed, Gov. Andrew Cuomo said Sunday — but there’s one big ‘if,’ he stressed, as another 507 New Yorkers have died.
The total number of hospitalizations continued its steady decline in the 24-hour period ending at midnight Sunday, sitting at 16,213, as opposed to 16,967 the day before.
“If the data holds, and if this trend holds, we are past the high point,” said Cuomo during a press briefing at the Feinstein Institute for Medical Research in Manhasset, LI.
“The recent news is good, that we are on the other side of the plateau and the numbers are coming down,” he said. “But that’s good news only compared to the terrible news that we were living with, which is that constant increase.”
Even as the total number of hospitalizations continued to dip downward, another 1,384 patients were admitted to hospitals on Saturday, and another 507 New Yorkers died, bringing the statewide toll to 13,869.
“Don’t get cocky,” he said. “Don’t get arrogant. This virus has been ahead of us every step of the way. This is only halftime in this entire situation.”"
247,Pence defends Trump’s call to ‘liberate’ states from coronavirus lockdown,https://nypost.com/2020/04/19/pence-defends-trumps-call-to-liberate-states-from-lockdown/,2020-04-19 00:00:00,"Vice President Mike Pence on Sunday defended President Trump’s calls to “liberate” states under stay-at-home orders amid protests against the measures, saying the president wanted to encourage governors to “safely reopen” their economies.
“The American people know that no one in America wants to reopen this country more than President Donald Trump,” Pence said on “Fox News Sunday.”
“I can assure you he’s going to continue to encourage governors to find ways to safely and responsibly let Americans go back to work.”
The vice president said Trump’s wishes are in line with those of most Americans, who are impatient for the economy to restart so people can get back to work.
“What you see, I think, among millions of Americans who have been embracing those social distancing measures and making the sacrifices is they want their governors to find a way to responsibly and safely reopen their state economies,” he continued.
The president in a series of tweets Friday wrote: “LIBERATE MINNESOTA,” “LIBERATE MICHIGAN” and then, “LIBERATE VIRGINIA, and save your great 2nd Amendment. It is under siege!”
Trump continued to speak out in support of the protests again at a White House briefing Saturday, claiming some states were being “unreasonable” with the lockdown guidelines and that “some of the governors have gotten carried away.”
Virginia Gov. Ralph Northam on Sunday urged the president not to “focus on protests” as the country is battling the pandemic that has infected more than 735,000 Americans and killed more than 39,000.
“Our president has been unable to deliver on tests, now he has chosen to focus on protests, and this is not the time for protests,” Northam, a Democrat, said on CNN’s “State of the Union.”
“This is not the time for divisiveness. This is time for leadership that will stand up and provide empathy, that will understand what’s going on in this country of ours with this pandemic, it’s the time of truth, and it’s time to bring people together.”
Meanwhile, Michigan Gov. Gretchen Whitmer said that she had to take “aggressive” measures because her state had the third-highest rate of coronavirus deaths in the nation.
“It is disproportionately hurting our state and that is why we need to take a uniquely aggressive action to protect people,” the Democrat said on CNN, adding that they’re working.
“We are seeing the curve start to flatten. And that means we’re saving lives,” she said.
Maryland Gov. Larry Hogan, a Republican, said encouraging protests against stay-at-home orders contradicts the administration’s guidelines for states to begin opening businesses when they see a 14-day decline in cases.
“I don’t think it’s helpful to encourage demonstrations, and encourage people to go against the president’s own policy,” Hogan said on CNN.
He said his state — like some others targeted by Trump — has not seen a decline in coronavirus infections.
“So then to encourage people to go protest the plans that you just made recommendations on, on Thursday it just doesn’t make any sense. We’re sending completely conflicting messages out to the governors and to the people as if we should ignore federal policy and federal recommendations,” Hogan said.
House Speaker Nancy Pelosi said it was “unfortunate” protesters were rallying against the guidelines intended to keep people safe.
“Testing. Tracing. Treatment. Shelter in place. And I do think that it’s unfortunate,” Pelosi said on “Fox News Sunday.” “But, you know, people will do what they do. But the fact is, we’re all impatient. We all want out. But what they’re doing is really unfortunate.”
Pence, during his appearance on “Fox News Sunday,” was also questioned by host Chris Wallace about health experts’ claims that the capacity of daily testing has to increase to 500,000 before restrictions can be lifted.
“We believe the testing we have today across the country, once we activate all the labs that can do coronavirus testing, is sufficient for any state in America to move into phase one” of the White House’s reopening guidelines, the vice president said.
“We’re going to continue to fully partner with governors around the country and health officials in increasing and scaling the amount of testing, and we have every confidence that we can have a sufficient amount of testing to be able to reopen America,” he added."
248,Coronavirus lockdowns are crippling the global drug trade,https://nypost.com/2020/04/19/coronavirus-lockdowns-are-crippling-the-global-drug-trade/,2020-04-19 00:00:00,"NEW YORK — Coronavirus is dealing a gut punch to the illegal drug trade, paralyzing economies, closing borders and severing supply chains in China that traffickers rely on for the chemicals to make such profitable drugs as methamphetamine and fentanyl.
One of the main suppliers that shut down is in Wuhan, the epicenter of the global outbreak.
Associated Press interviews with nearly two dozen law enforcement officials and trafficking experts found Mexican and Colombian cartels are still plying their trade as evidenced by recent drug seizures but the lockdowns that have turned cities into ghost towns are disrupting everything from production to transport to sales.
Along the 2,000-mile U.S.-Mexico border through which the vast majority of illegal drugs cross, the normally bustling vehicle traffic that smugglers use for cover has slowed to a trickle. Bars, nightclubs and motels across the country that are ordinarily fertile marketplaces for drug dealers have shuttered. And prices for drugs in short supply have soared to gouging levels.
“They are facing a supply problem and a demand problem,” said Alejandro Hope, a security analyst and former official with CISEN, the Mexican intelligence agency. “Once you get them to the market, who are you going to sell to?”
Virtually every illicit drug has been impacted, with supply chain disruptions at both the wholesale and retail level. Traffickers are stockpiling narcotics and cash along the border, and the U.S. Drug Enforcement Administration even reports a decrease in money laundering and online drug sales on the so-called dark web.
“The godfathers of the cartels are scrambling,” said Phil Jordan, a former director of the DEA’s El Paso Intelligence Center.
Cocaine prices are up 20 percent or more in some cities. Heroin has become harder to find in Denver and Chicago, while supplies of fentanyl are falling in Houston and Philadelphia. In Los Angeles, the price of methamphetamine has more than doubled in recent weeks to $1,800 per pound.
“You have shortages but also some greedy bastards who see an opportunity to make more money,” said Jack Riley, the former deputy administrator of the DEA. “The bad guys frequently use situations that affect the national conscience to raise prices.”
Synthetic drugs such as methamphetamine and fentanyl have been among the most affected, in large part because they rely on precursor chemicals that Mexican cartels import from China, cook into drugs on an industrial scale and then ship to the U.S.
“This is something we would use as a lesson learned for us,” the head of the DEA, Uttam Dhillon, told AP. “If the disruption is that significant, we need to continue to work with our global partners to ensure that, once we come out of the pandemic, those precursor chemicals are not available to these drug-trafficking organizations.”
Cartels are increasingly shifting away from drugs that require planting and growing seasons, like heroin and marijuana, in favor of synthetic opioids such as fentanyl, which can be cooked 24/7 throughout the year, are up to 50 times more powerful than heroin and produce a greater profit margin.
Though some clandestine labs that make fentanyl from scratch have popped up sporadically in Mexico, cartels are still very much reliant upon Chinese companies to get the precursor drugs.
Huge amounts of these mail-order components can be traced to a single, state-subsidized company in Wuhan that shut down after the outbreak earlier this year, said Louise Shelley, director of the Terrorism, Transnational Crime and Corruption Center at George Mason University, which monitors Chinese websites selling fentanyl.
“The quarantine of Wuhan and all the chaos there definitely affected the fentanyl trade, particularly between China and Mexico,” said Ben Westhoff, author of “Fentanyl, Inc.”
“The main reason China has been the main supplier is the main reason China is the supplier of everything — it does it so cheaply,” Westhoff said. “There was really no cost incentive for the cartels to develop this themselves.”
But costs have been rising and, as in many legitimate industries, the coronavirus is bringing about changes.
Advertised prices across China for precursors of fentanyl, methamphetamine and cutting agents have risen between 25% and 400% since late February, said Logan Pauley, an analyst at the Center for Advanced Defense Studies, a Washington-based security research nonprofit. So even as drug precursor plants in China are slowly reopening after the worst of the coronavirus crisis there, some cartels have been taking steps to decrease their reliance on overseas suppliers by enlisting scientists to make their own precursor chemicals.
“Because of the coronavirus they’re starting to do it in house,” added Westhoff.
Some Chinese companies that once pushed precursors are now advertising drugs like hydroxychloroquine, which President Donald Trump has promoted as potential treatment for COVID-19, as well as personal protective gear such as face masks and hand sanitizers.
Meanwhile, the gummed up situation on the U.S.-Mexico border resembles a stalled chess match where nobody, especially the traffickers, wants to make a wrong move, said Kyle Williamson, special agent in charge of the DEA’s El Paso field division.
“They’re in a pause right now,” Williamson said. “They don’t want to get sloppy and take a lot of risks.”
Some Mexican drug cartels are even holding back existing methamphetamine supplies to manipulate the market, recognizing that “no good crisis should be wasted,” said Joseph Brown, the U.S. attorney in the Eastern District of Texas.
“Some cartels have given direct orders to members of their organization that anyone caught selling methamphetamine during this time will be killed,” said Brown, whose sprawling jurisdiction stretches from the suburbs of Dallas to Beaumont.
To be sure, narcotics are still making their way into the U.S., as evidenced by a bust last month in which nearly $30 million worth of street drugs were seized in a new smuggling tunnel connecting a warehouse in Tijuana to southern San Diego. Shelley said that bust was notable in that only about 2 pounds of fentanyl was recovered, “much lower than usual shipments.”
Trump announced earlier this month that Navy ships were being moved toward Venezuela as part of a bid to beef up counter-narcotics operations in the Caribbean following a U.S. drug indictment against Nicolás Maduro.
But the pandemic also has limited law enforcement’s effectiveness, as departments cope with drug investigators working remotely, falling ill and navigating a new landscape in which their own activities have become more conspicuous. In Los Angeles County, half of the narcotics detectives have been put on patrol duty, potentially imperiling long-term investigations.
Nonetheless, Capt. Chris Sandoval, who oversees special investigations for the Houston-based Harris County Sheriff’s Office, said there’s a new saying among his detectives: “Not even the dope dealers can hide from the coronavirus.”"
